"","id","company_urlname","company_id","shares","C2B_likes","total_comments","created_date","post_time","post_date","weekday","time","type","message","afinnscore","bingscore","anger","anticipation","disgust","fear","joy","negative.x","positive.x","sadness","surprise","trust","constraining","litigious","negative.y","positive.y","uncertainty","n"
"1365",1365,"Hyundai","71519223752",214,735,85,"2012-02-05","23:49:18","2012-02-05",7,"night","video","football’s biggest game just met nature’s fastest feline. and a veloster turbo.",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"1366",1366,"Hyundai","71519223752",65,288,47,"2012-02-05","23:32:10","2012-02-05",7,"night","video","did you just miss one of our best ads during football’s biggest game? now’s your chance to catch it!",0,-1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,8
"1367",1367,"Hyundai","71519223752",0,46,9,"2012-02-05","23:25:05","2012-02-05",7,"night","link","don’t forget to download miso! makes watching tv wayyyyyyyyyyy better.  even today’s big game.",-1,NA,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,10
"1368",1368,"Hyundai","71519223752",1,74,12,"2012-02-04","21:02:13","2012-02-04",6,"night","video","modern business negotiation is no different than two prehistoric velociraptors fighting to the death. learn how to fight right. meet bob jensen.",-3,0,3,1,1,2,0,3,1,1,1,0,NA,NA,NA,NA,NA,12
"1369",1369,"Hyundai","71519223752",18,102,18,"2012-02-04","16:42:03","2012-02-04",6,"afternoon","video","hyundai employees sure are passionate. the proof: it’s in our new ad, debuting tomorrow.",2,1,0,2,0,0,1,0,1,0,0,2,NA,NA,NA,NA,NA,8
"1370",1370,"Hyundai","71519223752",24,97,12,"2012-02-04","00:00:05","2012-02-04",6,"early morning","video","the elevator isn’t a place for friendly banter. it’s a place to establish dominance. see how it’s done.",2,1,0,1,0,0,1,0,1,0,0,2,0,0,0,1,0,8
"1371",1371,"Hyundai","71519223752",17,61,3,"2012-02-03","19:25:52","2012-02-03",5,"night","video","want to learn how to use high-powered buzzwords to devastating effect?",-2,-1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,5
"1372",1372,"Hyundai","71519223752",25,80,2,"2012-02-03","16:50:14","2012-02-03",5,"afternoon","video","looking forward to the big game ads as much as the game itself? then you’ll love this. see how a cheetah can make filming a commercial…different.",3,1,0,0,0,0,1,0,2,0,0,0,NA,NA,NA,NA,NA,9
"1373",1373,"Hyundai","71519223752",0,103,14,"2012-02-03","00:00:30","2012-02-03",5,"early morning","status","major congrats go to mr. michael p., from phoenix, az! he just won 2 tickets for a once-in-a-lifetime trip to la to the world premiere of the re:generation music project and the grammy awards.",8,2,0,0,0,0,1,0,3,1,1,0,0,0,0,1,0,18
"1374",1374,"Hyundai","71519223752",23,114,19,"2012-02-02","18:51:37","2012-02-02",4,"afternoon","link","hey fans! in case you missed it, here are all 3 big game ads. now the only question is – which is your fan favorite?",3,1,0,0,0,0,1,0,2,0,0,1,0,0,2,1,0,9
"1375",1375,"Hyundai","71519223752",1,46,2,"2012-02-02","16:50:24","2012-02-02",4,"afternoon","link","watching sunday’s big game? keeping an eye out for our ads? then you’d love watching with friends and the miso community.",3,1,0,0,0,0,1,0,2,0,0,0,NA,NA,NA,NA,NA,12
"1376",1376,"Hyundai","71519223752",101,211,31,"2012-02-01","17:13:30","2012-02-01",3,"afternoon","video","sneak peek: a new ad for football’s biggest game, introducing bob. follow him on twitter at @bobspowertips.",NA,-1,1,0,0,1,0,1,0,0,1,0,NA,NA,NA,NA,NA,11
"1377",1377,"Hyundai","71519223752",262,550,49,"2012-01-31","16:50:15","2012-01-31",2,"afternoon","video","hyundai super fans: see how anything can happen in a race. especially with a cheetah. and a veloster turbo.",3,2,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,8
"1378",1378,"Hyundai","71519223752",18,86,12,"2012-01-31","00:00:06","2012-01-31",2,"early morning","link","enter amc's drive to survive sweepstakes today for your last chance to win shane's hyundai tucson, the actual car used in the walking dead, and finally outrun those walkers in style.",3,0,0,1,1,0,1,0,3,0,2,1,0,0,0,1,0,18
"1379",1379,"Hyundai","71519223752",91,232,24,"2012-01-30","16:50:27","2012-01-30",1,"afternoon","video","sneak peek for our fans! check out our big game commercial, ""all for one!""",NA,0,1,0,0,1,0,1,0,0,1,0,NA,NA,NA,NA,NA,6
"1380",1380,"Hyundai","71519223752",0,605,64,"2012-01-27","17:16:01","2012-01-27",5,"afternoon","status","click ‘like’ if you’re daydreaming about the cool places you’re going this weekend (in your hyundai, of course)!",1,1,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,7
"1381",1381,"Hyundai","71519223752",3,93,10,"2012-01-25","16:51:10","2012-01-25",3,"afternoon","link","last call! enter right now for your chance to go to la. we give you: four nights, two re:generation world premiere tix, two grammy awards tix, and $500. how could you miss this opportunity?",5,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,15
"1382",1382,"Hyundai","71519223752",3,144,162,"2012-01-24","17:11:49","2012-01-24",2,"afternoon","status","your hyundai has a full tank of gas and you have the day off – what’s the plan?? tell us about your ultimate road trip!",NA,-1,0,2,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,9
"1383",1383,"Hyundai","71519223752",5,71,4,"2012-01-23","21:00:10","2012-01-23",1,"night","link","heard about the re:generation music project? it’s hitting theaters! preorder tickets for a select theater near you. or, you can enter for a chance to walk the red carpet at its premiere (you’ll also hit up the grammy awards as our guest three nights later).",5,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,23
"1384",1384,"Hyundai","71519223752",12,87,24,"2012-01-20","16:50:29","2012-01-20",5,"afternoon","link","you have five days. enter now to win a trip for two to la for the grammy awards. walk the red carpet with the stars at the re:generation movie premiere! tell your friends, up your chances of being invited.",9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,17
"1385",1385,"Hyundai","71519223752",4,71,7,"2012-01-20","00:46:50","2012-01-20",5,"early morning","link","the re:generation music project is hitting up the grammy awards, and so could you! imagine winning a four night trip for two to walk the red carpet at the world premiere of the re:generation music project and to attend the grammy awards. what are you waiting for?",10,3,0,1,1,0,3,0,3,3,2,1,0,0,0,2,0,22
"1386",1386,"Hyundai","71519223752",213,1109,188,"2012-01-09","23:47:42","2012-01-09",1,"night","link","congratulations! the 2012 hyundai elantra has won the north american car of the year award!",8,3,0,1,0,0,1,0,1,0,1,1,NA,NA,NA,NA,NA,9
"1387",1387,"Hyundai","71519223752",21,284,73,"2012-01-05","00:00:08","2012-01-05",4,"early morning","photo","congratulations to kerry! she won the kapalua vacation sweepstakes. complete with an all-expense-paid vacation to maui, plus two tickets to the hyundai tournament of champions. aloha!",5,2,0,3,0,0,3,0,3,0,0,0,NA,NA,NA,NA,NA,16
"1388",1388,"infiniti","58128939954",0,0,0,"2012-03-09","22:14:32","2012-03-09",5,"night","question",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1389",1389,"infiniti","58128939954",23,226,15,"2012-03-09","19:16:05","2012-03-09",5,"night","photo","if you did not have a chance this morning, here's your opportunity to watch our infiniti jx commercials before anyone else! click through the links below and tell us which infiniti jx spot is your favorite.infiniti jx - we choose:  jx - doghouse:  jx - see the invisible:  jx - interior: ",4,-1,0,2,1,1,0,0,2,0,1,1,0,0,0,1,0,21
"1390",1390,"infiniti","58128939954",169,862,34,"2012-03-09","15:58:09","2012-03-09",5,"afternoon","video","exclusive: infiniti fans, we are excited to share our never-before-seen infiniti jx commercials with you! for your viewing pleasure we have provided our ""infiniti jx - we choose"" commercial below. be sure to click here:  to view the rest and tell us what you think!",9,3,0,2,0,0,2,0,3,0,1,2,0,0,0,3,0,18
"1391",1391,"infiniti","58128939954",0,206,4,"2012-03-08","22:35:27","2012-03-08",4,"night","photo","infiniti is a proud sponsor of the 2012 amelia island concours d'elegance. this weekend, the event will showcase some of the most luxurious performance cars - both classic and cutting-edge. if you are attending, be sure to stop by the infiniti lounge to see the all-new infiniti jx and infiniti-sponsored red bull racing f1 car! ",0,3,1,1,1,1,2,2,4,1,0,2,NA,NA,NA,NA,NA,30
"1392",1392,"infiniti","58128939954",0,106,39,"2012-03-08","19:01:45","2012-03-08",4,"night","photo","we are proud to have organization, coaches vs cancer, for our live wall chat starting now! want to know about the organization's mission to increase cancer awareness? post your questions below and see them answered live!",1,-1,2,2,2,2,2,2,3,2,1,2,0,0,1,0,0,17
"1393",1393,"infiniti","58128939954",0,68,0,"2012-03-08","17:29:13","2012-03-08",4,"afternoon","link","be sure to log in and join us for our live wall chat with coaches vs cancer in less than 2 hours right here on our facebook page!",0,-1,1,0,1,1,0,1,1,1,0,0,NA,NA,NA,NA,NA,11
"1394",1394,"infiniti","58128939954",1,66,2,"2012-03-07","18:40:48","2012-03-07",3,"afternoon","link","want to know more about coaches vs cancer and its mission to increase cancer awareness, fundraising activities, and advocacy program? join us tomorrow (3/8) at 2pm est on facebook.com/infiniti to have your questions answered live!",0,-2,3,2,2,2,1,2,3,2,0,1,0,0,1,0,0,21
"1395",1395,"infiniti","58128939954",174,952,49,"2012-03-06","16:38:23","2012-03-06",2,"afternoon","photo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1396",1396,"infiniti","58128939954",20,302,23,"2012-03-05","22:18:52","2012-03-05",1,"night","photo","eagerly awaiting the reveal of our infiniti emerg-e concept at the geneva international motor show? watch the reveal live on our infiniti live tab () march 6 at 1:15am pst / 4:15am est / 9:15am gmt. click here to see your local time: ",NA,1,0,2,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,29
"1397",1397,"infiniti","58128939954",0,80,2,"2012-03-05","16:15:20","2012-03-05",1,"afternoon","link","join us for our live wall chat with coaches vs cancer on march 8 at 2pm est/ 11am pst to find out more about the organization's efforts to increase cancer awareness! be sure to rsvp and post your questions at the link below.",0,-2,2,0,2,2,0,2,3,2,0,0,0,0,1,0,0,21
"1398",1398,"infiniti","58128939954",0,51,0,"2012-03-04","16:02:22","2012-03-04",7,"afternoon","status","infiniti live wall chat with coaches vs cancer",-1,-1,1,0,1,1,0,1,0,1,0,0,NA,NA,NA,NA,NA,6
"1399",1399,"infiniti","58128939954",1,121,46,"2012-03-01","19:00:27","2012-03-01",4,"night","photo","we are proud to have founders, emmanuel and tracie ohonme, from samaritan's feet for our live wall chat starting now! post your questions below about the organization's mission to provide 10 million pairs of shoes for 10 million children in the next 10 years and its involvement with the infiniti coaches' charity challenge. see your questions answered live!",1,1,2,1,0,1,2,1,3,0,0,2,0,0,3,0,0,32
"1400",1400,"infiniti","58128939954",2,72,2,"2012-03-01","16:59:58","2012-03-01",4,"afternoon","link","be sure to log in and join us for our live wall chat with samaritan's feet in 2 hours right here on our facebook page!",1,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,11
"1401",1401,"infiniti","58128939954",2,80,3,"2012-02-29","20:29:38","2012-02-29",3,"night","link","join us tomorrow at 2pm est/11am pst for your chance to chat live with samaritan's feet founders, emmanuel and tracie ohonme, right here on our wall (facebook.com/infiniti)! ask the organization about its involvement with infiniti coaches' charity challenge and their mission to put 10 million pairs of shoes on 10 million children in the next 10 years. tell us what questions you have and rsvp at the link!",2,NA,2,2,0,1,2,1,3,0,2,1,0,0,2,0,0,36
"1402",1402,"infiniti","58128939954",562,3024,204,"2012-02-28","16:18:25","2012-02-28",2,"afternoon","photo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1403",1403,"infiniti","58128939954",33,384,18,"2012-02-28","16:18:03","2012-02-28",2,"afternoon","photo","as we prepare for the launch of the infiniti emerg-e at the geneva motor show on march 6, take a look at some of our other concept cars; the essence () and etherea  ()",NA,NA,0,2,0,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,12
"1404",1404,"infiniti","58128939954",0,69,1,"2012-02-27","20:34:24","2012-02-27",1,"night","link","samaritan's feet's mission is to help prevent the effect of foot-born illnesses, which cause the deaths of nearly 1 million people each year, by providing shoes to those in need. they have been active in the infiniti coaches' charity challenge. join us here for a live wall chat with founders, emmanuel and tracie ohonme on 3/1 and learn more about the foundation and its cause. be sure to submit your questions and rsvp at the link!",-2,NA,1,2,0,2,2,1,5,0,0,1,1,0,2,0,0,35
"1405",1405,"infiniti","58128939954",32,298,3,"2012-02-27","16:21:48","2012-02-27",1,"afternoon","link","see how a mom and son share their love and passion for red bull racing and formula one world champion, sebastian vettel. journalist, josh hyde states, ""remember, all you need is some photos off the internet, cardboard and an eye for building race cars that would make adrian newey envious."" read the rest of the article at the link below.",2,3,0,3,0,0,4,1,8,0,0,4,NA,NA,NA,NA,NA,31
"1406",1406,"infiniti","58128939954",0,0,0,"2012-02-24","20:38:28","2012-02-24",5,"night","question",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1407",1407,"infiniti","58128939954",26,518,67,"2012-02-23","16:23:42","2012-02-23",4,"afternoon","photo","facebook community member, mike joven, wrote that his brother-in-law cannot seem to stop smiling since he got his g37 coupe. did you experience similar side affects from your new infiniti?",1,1,0,0,0,0,1,0,3,0,0,2,0,1,0,0,0,15
"1408",1408,"infiniti","58128939954",43,425,29,"2012-02-22","20:35:54","2012-02-22",3,"night","link","""the fx was one of the first of the head-turning crossovers. with its really tall tires and swoopy sheet metal, the first gen fx (introduced in 2003) looked like a hot wheels model come to life."" read dan lyons' entire article at the link below and tell us about your first impressions of the infiniti fx!",NA,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,26
"1409",1409,"infiniti","58128939954",18,271,91,"2012-02-21","16:15:23","2012-02-21",2,"afternoon","photo","in celebration of international mother language day, we'd love to see all the languages our community speaks. show your support by posting ""i love infiniti"" in your mother tongue!",8,4,0,3,0,0,5,2,6,2,1,3,NA,NA,NA,NA,NA,15
"1410",1410,"infiniti","58128939954",45,513,22,"2012-02-20","23:09:03","2012-02-20",1,"night","photo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1411",1411,"infiniti","58128939954",24,768,100,"2012-02-20","15:26:06","2012-02-20",1,"afternoon","photo","in observance of president's day, ""like"" if you are enjoying the day off, and tell us how you're spending the day!",2,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,7
"1412",1412,"infiniti","58128939954",21,338,15,"2012-02-17","15:40:14","2012-02-17",5,"afternoon","photo","you submitted them, we collected them. check out the all the infiniti fx photos from our community members!",NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,7
"1413",1413,"infiniti","58128939954",90,1023,38,"2012-02-17","15:38:16","2012-02-17",5,"afternoon","photo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1414",1414,"infiniti","58128939954",24,276,12,"2012-02-16","15:50:20","2012-02-16",4,"afternoon","link","""in just seven months, the results have exceeded even our most ambitious targets, leading to us to becoming the most highly-exposed automotive brand in formula one this season. as we look ahead to the second year of our partnership with red bull racing, we are now extending into exciting new areas of technical and product collaboration, "" shares andy palmer, infiniti executive vice president. tell us, what are you looking forward to this formula one season?",5,3,0,1,0,0,1,2,7,0,1,5,0,0,1,3,0,32
"1415",1415,"infiniti","58128939954",30,440,28,"2012-02-14","16:01:06","2012-02-14",2,"afternoon","photo","whether you celebrate valentine's day, valentinsdag, la diada de sant jordi, saint valentin, dia dos namorados, alla hjärtans dag, or sõbrapäev, we hope your infiniti will bring you ""infinite"" love on this day!",8,3,0,2,0,0,3,0,4,0,2,2,NA,NA,NA,NA,NA,24
"1416",1416,"infiniti","58128939954",39,467,23,"2012-02-10","16:28:04","2012-02-10",5,"afternoon","link","""i’m not quite sure how they [infiniti] accomplished this feat, but its almost uncanny how poised it [2012 fx35] is while going down the road. sure, it’s still firmly camped in the sporty side of the spectrum but posses a ride quality that would rival many dedicated luxury sedans,"" shares adam allen on carpages™. be sure to 'like' this post if your infiniti embodies both luxury and performance!",3,6,0,1,0,1,4,1,4,0,2,0,0,0,0,1,0,30
"1417",1417,"infiniti","58128939954",22,289,24,"2012-02-08","16:26:16","2012-02-08",3,"afternoon","link","""this beauty seeps comfort and luxury from every pore. its [infiniti qx56] private-jet-inspired interior is draped in gently gathered, buttery-soft leather, with all the extras that even the prissiest prima donnas among us would love,"" shares kristin varela of cars.com. what are some of your favorite amenities found in your car?",10,6,0,1,1,0,7,0,9,0,1,5,0,1,0,1,0,30
